Year_Month,Province,Standardized_NO2,Standardized_PM25,Standardized_PM10
NaT,Zuid-Holland,,,-0.08067641353451545
NaT,Zuid-Holland,,,0.5219517545181257
NaT,Zuid-Holland,,,0.5452612801936242
NaT,Zuid-Holland,,,-0.7009212338993971
NaT,Zuid-Holland,,,-1.0069041139178843
NaT,Zuid-Holland,,,0.7379802154395798
NaT,Zuid-Holland,,,-0.28167555533405647
NaT,Zuid-Holland,,,-1.001817926019502
NaT,Zuid-Holland,,,-0.04096858465236509
NaT,Zuid-Holland,,,-0.001948440002145451
NaT,Zuid-Holland,,,-0.37313062582708684
NaT,Zuid-Holland,,,0.23541658988609965
NaT,Zuid-Holland,,,-1.2405432434264068
NaT,Zuid-Holland,,,0.34518079178810296
NaT,Zuid-Holland,,,-0.17613607653483587
NaT,Zuid-Holland,,,-0.7440158266516437
NaT,Zuid-Holland,,,0.0552423918495572
NaT,Zuid-Holland,,,0.20347592842637804
NaT,Zuid-Holland,,,-0.5119422422732193
NaT,Zuid-Holland,,,0.17229298932770576
NaT,Zuid-Holland,,,-0.13650529386038504
