Unnamed: 0,Year_Month,Province,Average NO2 Value,Average PM2.5 Value,Average PM10 Value,area_km2_st,vehicles_tot,Year,RegioS
812.0,2020-08-01,Overijssel,-0.9807452026143711,-0.6866699559605512,-0.2083686552251964,0.0,0.1062752550472887,,
813.0,2020-08-01,Utrecht,-0.2121910828637017,-0.4171128423962051,0.0224397013319442,0.1373671233730079,0.2266786376344053,,
814.0,2020-08-01,Zeeland,-0.65136486557837,,0.0224397013319442,0.0,-1.5053621895354865,,
815.0,2020-08-01,Zuid-Holland,0.4465695912083007,0.1220013847324868,0.7148647710033664,0.9760088877102304,1.487081592756217,,
816.0,2020-09-01,Drenthe,-0.9807452026143711,,-0.9007937248966186,0.0,-1.0521706297180344,,
817.0,2020-09-01,Flevoland,-0.8709517569357041,,-0.4391770117823371,0.0,-0.9524340992609523,,
818.0,2020-09-01,Friesland,-1.0905386482930384,-0.9562270695248972,-0.9007937248966186,0.0,-0.6815982209571082,,
819.0,2020-09-01,Gelderland,0.4465695912083007,0.1220013847324868,0.253248057889085,0.0,0.9589488557843924,,
820.0,2020-09-01,Groningen,-0.1023976371850346,-0.1475557288318591,0.4840564144462256,0.0,-1.0289073219540792,,
821.0,2020-09-01,Limburg,0.1171892541722995,-0.1475557288318591,0.4840564144462256,-2.598615973946317,0.0075417125728072,,
822.0,2020-09-01,Noord-Brabant,0.2269826998509666,-0.1475557288318591,0.4840564144462256,0.0,1.359605384092034,,
823.0,2020-09-01,Noord-Holland,0.5563630368869679,0.1220013847324868,0.253248057889085,0.5516694640186255,1.0743410235384998,,
824.0,2020-09-01,Overijssel,-0.761158311257037,-0.6866699559605512,-0.9007937248966186,0.0,0.1062752550472887,,
825.0,2020-09-01,Utrecht,0.2269826998509666,-0.1475557288318591,-0.4391770117823371,0.1373671233730079,0.2266786376344053,,
826.0,2020-09-01,Zeeland,-0.5415714198997029,,-0.6699853683394779,0.0,-1.5053621895354865,,
827.0,2020-09-01,Zuid-Holland,0.9955368196016362,-0.1475557288318591,0.4840564144462256,0.9760088877102304,1.487081592756217,,
828.0,2020-10-01,Drenthe,-1.0905386482930384,,-1.824027151125181,0.0,-1.0521706297180344,,
829.0,2020-10-01,Flevoland,-0.761158311257037,,-1.5932187945680407,0.0,-0.9524340992609523,,
830.0,2020-10-01,Friesland,-1.0905386482930384,-1.4953412966535893,-1.824027151125181,0.0,-0.6815982209571082,,
831.0,2020-10-01,Gelderland,-0.2121910828637017,-0.9562270695248972,-0.9007937248966186,0.0,0.9589488557843924,,
832.0,2020-10-01,Groningen,-0.3219845285423687,-1.2257841830892433,-0.4391770117823371,0.0,-1.0289073219540792,,
833.0,2020-10-01,Limburg,-0.4317779742210358,-0.9562270695248972,-1.1316020814537593,-2.598615973946317,0.0075417125728072,,
834.0,2020-10-01,Noord-Brabant,-0.1023976371850346,-0.6866699559605512,-0.9007937248966186,0.0,1.359605384092034,,
835.0,2020-10-01,Noord-Holland,0.4465695912083007,-0.6866699559605512,-1.1316020814537593,0.5516694640186255,1.0743410235384998,,
836.0,2020-10-01,Overijssel,-0.9807452026143711,-1.2257841830892433,-1.5932187945680407,0.0,0.1062752550472887,,
837.0,2020-10-01,Utrecht,-0.1023976371850346,-0.9562270695248972,-1.3624104380109,0.1373671233730079,0.2266786376344053,,
838.0,2020-10-01,Zeeland,-0.761158311257037,,-1.5932187945680407,0.0,-1.5053621895354865,,
839.0,2020-10-01,Zuid-Holland,0.5563630368869679,-0.9562270695248972,-0.9007937248966186,0.9760088877102304,1.487081592756217,,
840.0,2020-11-01,Drenthe,-0.65136486557837,,-0.4391770117823371,0.0,-1.0521706297180344,,
841.0,2020-11-01,Flevoland,-0.1023976371850346,,0.0224397013319442,0.0,-0.9524340992609523,,
842.0,2020-11-01,Friesland,-0.65136486557837,-0.1475557288318591,-0.2083686552251964,0.0,-0.6815982209571082,,
843.0,2020-11-01,Gelderland,0.5563630368869679,1.200229838989871,1.176481484117648,0.0,0.9589488557843924,,
844.0,2020-11-01,Groningen,0.1171892541722995,0.3915584982968328,1.4072898406747885,0.0,-1.0289073219540792,,
845.0,2020-11-01,Limburg,0.2269826998509666,0.3915584982968328,0.253248057889085,-2.598615973946317,0.0075417125728072,,
846.0,2020-11-01,Noord-Brabant,0.5563630368869679,1.200229838989871,0.9456731275605073,0.0,1.359605384092034,,
847.0,2020-11-01,Noord-Holland,1.1053302652803032,0.9306727254255248,0.7148647710033664,2.276286747155494,1.0743410235384998,,
848.0,2020-11-01,Overijssel,-0.3219845285423687,0.6611156118611788,0.0224397013319442,0.0,0.1062752550472887,,
849.0,2020-11-01,Utrecht,0.666156482565635,0.9306727254255248,0.4840564144462256,0.1373671233730079,0.2266786376344053,,
850.0,2020-11-01,Zeeland,-0.1023976371850346,,1.176481484117648,0.0,-1.5053621895354865,,
851.0,2020-11-01,Zuid-Holland,1.4347106023163043,0.9306727254255248,1.176481484117648,0.9760088877102304,1.487081592756217,,
852.0,2020-12-01,Drenthe,-0.4317779742210358,,-0.9007937248966186,0.0,-1.0521706297180344,,
853.0,2020-12-01,Flevoland,-0.2121910828637017,,-0.9007937248966186,0.0,-0.9524340992609523,,
854.0,2020-12-01,Friesland,-0.3219845285423687,0.1220013847324868,-0.9007937248966186,0.0,-0.6815982209571082,,
855.0,2020-12-01,Gelderland,0.4465695912083007,0.3915584982968328,-0.4391770117823371,-0.6872851265576272,0.9589488557843924,,
856.0,2020-12-01,Groningen,0.2269826998509666,0.3915584982968328,0.4840564144462256,0.0,-1.0289073219540792,,
857.0,2020-12-01,Limburg,0.1171892541722995,-0.4171128423962051,-1.1316020814537593,-2.598615973946317,0.0075417125728072,,
858.0,2020-12-01,Noord-Brabant,0.3367761455296337,0.3915584982968328,-0.6699853683394779,0.0,1.359605384092034,,
859.0,2020-12-01,Noord-Holland,1.1053302652803032,0.3915584982968328,-0.4391770117823371,2.276286747155494,1.0743410235384998,,
860.0,2020-12-01,Overijssel,-0.2121910828637017,0.1220013847324868,-0.9007937248966186,0.0,0.1062752550472887,,
861.0,2020-12-01,Utrecht,0.5563630368869679,0.3915584982968328,-0.9007937248966186,0.1373671233730079,0.2266786376344053,,
862.0,2020-12-01,Zeeland,-0.3219845285423687,,-0.9007937248966186,0.0,-1.5053621895354865,,
863.0,2020-12-01,Zuid-Holland,1.2151237109589703,0.1220013847324868,-0.2083686552251964,0.9760088877102304,1.487081592756217,,
864.0,2021-01-01,Drenthe,-0.8709517569357041,,-1.1316020814537593,0.0,-1.0521706297180344,,
865.0,2021-01-01,Flevoland,-0.4317779742210358,,-1.1316020814537593,0.0,-0.9524340992609523,,
866.0,2021-01-01,Friesland,-0.8709517569357041,-0.9562270695248972,-1.5932187945680407,0.0,-0.6815982209571082,,
867.0,2021-01-01,Gelderland,0.3367761455296337,0.6611156118611788,0.0224397013319442,-0.6872851265576272,0.9589488557843924,,
868.0,2021-01-01,Groningen,-0.1023976371850346,-0.6866699559605512,-0.4391770117823371,0.0,-1.0289073219540792,,
869.0,2021-01-01,Limburg,0.2269826998509666,0.3915584982968328,-0.6699853683394779,-2.598615973946317,0.0075417125728072,,
870.0,2021-01-01,Noord-Brabant,0.3367761455296337,0.3915584982968328,-0.4391770117823371,0.0,1.359605384092034,,
871.0,2021-01-01,Noord-Holland,0.666156482565635,0.1220013847324868,-0.4391770117823371,2.276286747155494,1.0743410235384998,,
872.0,2021-01-01,Overijssel,-0.65136486557837,0.1220013847324868,-0.9007937248966186,0.0,0.1062752550472887,,
873.0,2021-01-01,Utrecht,0.4465695912083007,0.1220013847324868,-0.6699853683394779,0.1373671233730079,0.2266786376344053,,
874.0,2021-01-01,Zeeland,-0.4317779742210358,,-0.6699853683394779,0.0,-1.5053621895354865,,
875.0,2021-01-01,Zuid-Holland,0.8857433739229691,-0.1475557288318591,-0.2083686552251964,0.9760088877102304,1.487081592756217,,
876.0,2021-02-01,Drenthe,-0.761158311257037,,0.0224397013319442,0.0,-1.0521706297180344,,
877.0,2021-02-01,Flevoland,-0.5415714198997029,,0.253248057889085,0.0,-0.9524340992609523,,
878.0,2021-02-01,Friesland,-0.761158311257037,0.1220013847324868,-0.2083686552251964,0.0,-0.6815982209571082,,
879.0,2021-02-01,Gelderland,0.3367761455296337,0.9306727254255248,1.4072898406747885,-0.6872851265576272,0.9589488557843924,,
880.0,2021-02-01,Groningen,0.0073958084936324,-0.1475557288318591,1.176481484117648,0.0,-1.0289073219540792,,
881.0,2021-02-01,Limburg,0.0073958084936324,0.6611156118611788,0.7148647710033664,-2.598615973946317,0.0075417125728072,,
882.0,2021-02-01,Noord-Brabant,0.3367761455296337,0.6611156118611788,0.9456731275605073,0.0,1.359605384092034,,
883.0,2021-02-01,Noord-Holland,0.9955368196016362,0.9306727254255248,0.9456731275605073,2.276286747155494,1.0743410235384998,,
884.0,2021-02-01,Overijssel,-0.5415714198997029,0.3915584982968328,0.4840564144462256,0.0,0.1062752550472887,,
885.0,2021-02-01,Utrecht,0.3367761455296337,0.6611156118611788,0.4840564144462256,0.1373671233730079,0.2266786376344053,,
886.0,2021-02-01,Zeeland,0.0073958084936324,,0.9456731275605073,0.0,-1.5053621895354865,,
887.0,2021-02-01,Zuid-Holland,1.2151237109589703,0.9306727254255248,1.176481484117648,0.9760088877102304,1.487081592756217,,
888.0,2021-03-01,Drenthe,-1.0905386482930384,,-0.4391770117823371,0.0,-1.0521706297180344,,
889.0,2021-03-01,Flevoland,-0.761158311257037,,0.253248057889085,0.0,-0.9524340992609523,,
890.0,2021-03-01,Friesland,-1.0905386482930384,-0.1475557288318591,0.0224397013319442,0.0,-0.6815982209571082,,
891.0,2021-03-01,Gelderland,0.3367761455296337,1.200229838989871,1.6380981972319293,-0.6872851265576272,0.9589488557843924,,
892.0,2021-03-01,Groningen,-0.4317779742210358,-0.1475557288318591,0.9456731275605073,0.0,-1.0289073219540792,,
893.0,2021-03-01,Limburg,0.1171892541722995,0.9306727254255248,0.9456731275605073,-2.598615973946317,0.0075417125728072,,
894.0,2021-03-01,Noord-Brabant,0.2269826998509666,0.9306727254255248,1.176481484117648,0.0,1.359605384092034,,
895.0,2021-03-01,Noord-Holland,0.5563630368869679,0.9306727254255248,0.9456731275605073,2.276286747155494,1.0743410235384998,,
896.0,2021-03-01,Overijssel,-0.9807452026143711,0.1220013847324868,0.4840564144462256,0.0,0.1062752550472887,,
897.0,2021-03-01,Utrecht,0.2269826998509666,0.9306727254255248,0.9456731275605073,0.1373671233730079,0.2266786376344053,,
898.0,2021-03-01,Zeeland,-0.2121910828637017,,1.176481484117648,0.0,-1.5053621895354865,,
899.0,2021-03-01,Zuid-Holland,0.9955368196016362,1.200229838989871,1.6380981972319293,0.9760088877102304,1.487081592756217,,
900.0,2021-04-01,Drenthe,-1.2003320939717053,,-0.9007937248966186,0.0,-1.0521706297180344,,
901.0,2021-04-01,Flevoland,-0.9807452026143711,,-0.4391770117823371,0.0,-0.9524340992609523,,
902.0,2021-04-01,Friesland,-1.4199189853290397,-0.9562270695248972,-0.6699853683394779,0.0,-0.6815982209571082,,
903.0,2021-04-01,Gelderland,0.0073958084936324,-0.1475557288318591,0.4840564144462256,-0.6872851265576272,0.9589488557843924,,
904.0,2021-04-01,Groningen,-0.761158311257037,-0.9562270695248972,0.253248057889085,0.0,-1.0289073219540792,,
905.0,2021-04-01,Limburg,-0.3219845285423687,0.6611156118611788,0.9456731275605073,-2.598615973946317,0.0075417125728072,,
906.0,2021-04-01,Noord-Brabant,-0.2121910828637017,-0.1475557288318591,0.253248057889085,0.0,1.359605384092034,,
907.0,2021-04-01,Noord-Holland,-0.1023976371850346,-0.1475557288318591,0.0224397013319442,2.276286747155494,1.0743410235384998,,
908.0,2021-04-01,Overijssel,-1.3101255396503724,-0.6866699559605512,-0.2083686552251964,0.0,0.1062752550472887,,
909.0,2021-04-01,Utrecht,-0.5415714198997029,-0.4171128423962051,-0.4391770117823371,0.1373671233730079,0.2266786376344053,,
910.0,2021-04-01,Zeeland,-0.4317779742210358,,0.253248057889085,0.0,-1.5053621895354865,,
911.0,2021-04-01,Zuid-Holland,0.1171892541722995,-0.1475557288318591,0.4840564144462256,0.9760088877102304,1.487081592756217,,
912.0,2021-05-01,Drenthe,-1.3101255396503724,,-2.054835507682322,0.0,-1.0521706297180344,,
913.0,2021-05-01,Flevoland,-1.0905386482930384,,-1.3624104380109,0.0,-0.9524340992609523,,
914.0,2021-05-01,Friesland,-1.4199189853290397,-1.2257841830892433,-1.5932187945680407,0.0,-0.6815982209571082,,
915.0,2021-05-01,Gelderland,-0.3219845285423687,-0.6866699559605512,-0.6699853683394779,-0.6872851265576272,0.9589488557843924,,
916.0,2021-05-01,Groningen,-0.8709517569357041,-1.2257841830892433,-0.9007937248966186,0.0,-1.0289073219540792,,
917.0,2021-05-01,Limburg,-0.761158311257037,-0.6866699559605512,-0.9007937248966186,-2.598615973946317,0.0075417125728072,,
918.0,2021-05-01,Noord-Brabant,-0.4317779742210358,-0.6866699559605512,-0.9007937248966186,0.0,1.359605384092034,,
919.0,2021-05-01,Noord-Holland,-0.2121910828637017,-0.4171128423962051,-0.6699853683394779,2.276286747155494,1.0743410235384998,,
920.0,2021-05-01,Overijssel,-1.3101255396503724,-1.4953412966535893,-1.5932187945680407,0.0,0.1062752550472887,,
921.0,2021-05-01,Utrecht,-0.5415714198997029,-0.9562270695248972,-1.1316020814537593,0.1373671233730079,0.2266786376344053,,
922.0,2021-05-01,Zeeland,-0.8709517569357041,,-1.1316020814537593,0.0,-1.5053621895354865,,
923.0,2021-05-01,Zuid-Holland,0.2269826998509666,-0.4171128423962051,-0.4391770117823371,0.9760088877102304,1.487081592756217,,
924.0,2021-06-01,Drenthe,-1.0905386482930384,,-0.6699853683394779,0.0,-1.0521706297180344,,
925.0,2021-06-01,Flevoland,-1.2003320939717053,,0.0224397013319442,0.0,-0.9524340992609523,,
926.0,2021-06-01,Friesland,-1.3101255396503724,-0.6866699559605512,-0.2083686552251964,0.0,-0.6815982209571082,,
927.0,2021-06-01,Gelderland,-0.2121910828637017,0.1220013847324868,0.7148647710033664,-0.6872851265576272,0.9589488557843924,,
928.0,2021-06-01,Groningen,-0.761158311257037,-0.1475557288318591,1.4072898406747885,0.0,-1.0289073219540792,,
929.0,2021-06-01,Limburg,-0.5415714198997029,0.3915584982968328,0.7148647710033664,-2.598615973946317,0.0075417125728072,,
930.0,2021-06-01,Noord-Brabant,-0.2121910828637017,0.3915584982968328,0.253248057889085,0.0,1.359605384092034,,
931.0,2021-06-01,Noord-Holland,-0.1023976371850346,0.1220013847324868,0.0224397013319442,2.276286747155494,1.0743410235384998,,
932.0,2021-06-01,Overijssel,-1.2003320939717053,-0.1475557288318591,-0.2083686552251964,0.0,0.1062752550472887,,
933.0,2021-06-01,Utrecht,-0.5415714198997029,-0.1475557288318591,-0.2083686552251964,0.1373671233730079,0.2266786376344053,,
934.0,2021-06-01,Zeeland,-0.5415714198997029,,-0.4391770117823371,0.0,-1.5053621895354865,,
935.0,2021-06-01,Zuid-Holland,0.3367761455296337,0.1220013847324868,0.7148647710033664,0.9760088877102304,1.487081592756217,,
936.0,2021-07-01,Drenthe,-1.4199189853290397,,-0.9007937248966186,0.0,-1.0521706297180344,,
937.0,2021-07-01,Flevoland,-1.3101255396503724,,-0.2083686552251964,0.0,-0.9524340992609523,,
938.0,2021-07-01,Friesland,-1.5297124310077066,-1.2257841830892433,-0.6699853683394779,0.0,-0.6815982209571082,,
939.0,2021-07-01,Gelderland,-0.5415714198997029,-0.1475557288318591,0.253248057889085,-0.6872851265576272,0.9589488557843924,,
940.0,2021-07-01,Groningen,-0.8709517569357041,-0.6866699559605512,0.0224397013319442,0.0,-1.0289073219540792,,
941.0,2021-07-01,Limburg,-0.761158311257037,-0.4171128423962051,-0.2083686552251964,-2.598615973946317,0.0075417125728072,,
942.0,2021-07-01,Noord-Brabant,-0.5415714198997029,-0.4171128423962051,-0.4391770117823371,0.0,1.359605384092034,,
943.0,2021-07-01,Noord-Holland,-0.3219845285423687,0.1220013847324868,0.0224397013319442,2.276286747155494,1.0743410235384998,,
944.0,2021-07-01,Overijssel,-1.3101255396503724,-0.9562270695248972,-0.4391770117823371,0.0,0.1062752550472887,,
945.0,2021-07-01,Utrecht,-0.5415714198997029,-0.4171128423962051,-0.4391770117823371,0.1373671233730079,0.2266786376344053,,
946.0,2021-07-01,Zeeland,-0.9807452026143711,,-0.4391770117823371,0.0,-1.5053621895354865,,
947.0,2021-07-01,Zuid-Holland,-0.1023976371850346,0.1220013847324868,0.4840564144462256,0.9760088877102304,1.487081592756217,,
948.0,2021-08-01,Drenthe,-1.4199189853290397,,-1.5932187945680407,0.0,-1.0521706297180344,,
949.0,2021-08-01,Flevoland,-1.3101255396503724,,-1.1316020814537593,0.0,-0.9524340992609523,,
950.0,2021-08-01,Friesland,-1.5297124310077066,-1.4953412966535893,-1.3624104380109,0.0,-0.6815982209571082,,
951.0,2021-08-01,Gelderland,-0.5415714198997029,-0.9562270695248972,-0.6699853683394779,-0.6872851265576272,0.9589488557843924,,
952.0,2021-08-01,Groningen,-0.8709517569357041,-1.2257841830892433,-0.6699853683394779,0.0,-1.0289073219540792,,
953.0,2021-08-01,Limburg,-0.761158311257037,-0.6866699559605512,-0.9007937248966186,-2.598615973946317,0.0075417125728072,,
954.0,2021-08-01,Noord-Brabant,-0.5415714198997029,-0.6866699559605512,-0.9007937248966186,0.0,1.359605384092034,,
955.0,2021-08-01,Noord-Holland,-0.2121910828637017,-0.6866699559605512,-0.6699853683394779,2.276286747155494,1.0743410235384998,,
956.0,2021-08-01,Overijssel,-1.3101255396503724,-1.2257841830892433,-1.3624104380109,0.0,0.1062752550472887,,
957.0,2021-08-01,Utrecht,-0.65136486557837,-0.9562270695248972,-1.1316020814537593,0.1373671233730079,0.2266786376344053,,
958.0,2021-08-01,Zeeland,-1.0905386482930384,,-0.9007937248966186,0.0,-1.5053621895354865,,
959.0,2021-08-01,Zuid-Holland,-0.1023976371850346,-0.6866699559605512,-0.4391770117823371,0.9760088877102304,1.487081592756217,,
960.0,2021-09-01,Drenthe,-1.2003320939717053,,-1.1316020814537593,0.0,-1.0521706297180344,,
961.0,2021-09-01,Flevoland,-0.8709517569357041,,-0.2083686552251964,0.0,-0.9524340992609523,,
962.0,2021-09-01,Friesland,-1.3101255396503724,-0.9562270695248972,-0.4391770117823371,0.0,-0.6815982209571082,,
963.0,2021-09-01,Gelderland,0.1171892541722995,0.1220013847324868,0.253248057889085,-0.6872851265576272,0.9589488557843924,,
964.0,2021-09-01,Groningen,-0.4317779742210358,-0.4171128423962051,0.0224397013319442,0.0,-1.0289073219540792,,
965.0,2021-09-01,Limburg,-0.2121910828637017,0.3915584982968328,0.4840564144462256,-2.598615973946317,0.0075417125728072,,
966.0,2021-09-01,Noord-Brabant,0.0073958084936324,0.3915584982968328,0.253248057889085,0.0,1.359605384092034,,
967.0,2021-09-01,Noord-Holland,0.4465695912083007,0.1220013847324868,0.253248057889085,2.276286747155494,1.0743410235384998,,
968.0,2021-09-01,Overijssel,-0.9807452026143711,-0.6866699559605512,-0.4391770117823371,0.0,0.1062752550472887,,
969.0,2021-09-01,Utrecht,0.0073958084936324,0.1220013847324868,-0.2083686552251964,0.1373671233730079,0.2266786376344053,,
970.0,2021-09-01,Zeeland,-0.4317779742210358,,-0.2083686552251964,0.0,-1.5053621895354865,,
971.0,2021-09-01,Zuid-Holland,0.666156482565635,0.6611156118611788,0.9456731275605073,0.9760088877102304,1.487081592756217,,
972.0,2021-10-01,Drenthe,-0.9807452026143711,,-1.3624104380109,0.0,-1.0521706297180344,,
973.0,2021-10-01,Flevoland,-0.761158311257037,,-1.1316020814537593,0.0,-0.9524340992609523,,
974.0,2021-10-01,Friesland,-1.0905386482930384,-0.9562270695248972,-0.9007937248966186,0.0,-0.6815982209571082,,
975.0,2021-10-01,Gelderland,0.1171892541722995,-0.1475557288318591,-0.4391770117823371,-0.6872851265576272,0.9589488557843924,,
976.0,2021-10-01,Groningen,-0.3219845285423687,-0.6866699559605512,-0.2083686552251964,0.0,-1.0289073219540792,,
977.0,2021-10-01,Limburg,-0.3219845285423687,-0.4171128423962051,-0.6699853683394779,-2.598615973946317,0.0075417125728072,,
978.0,2021-10-01,Noord-Brabant,0.1171892541722995,0.1220013847324868,-0.4391770117823371,0.0,1.359605384092034,,
979.0,2021-10-01,Noord-Holland,0.666156482565635,-0.1475557288318591,0.0224397013319442,2.276286747155494,1.0743410235384998,,
980.0,2021-10-01,Overijssel,-0.8709517569357041,-0.6866699559605512,-1.1316020814537593,0.0,0.1062752550472887,,
981.0,2021-10-01,Utrecht,0.1171892541722995,-0.1475557288318591,-0.9007937248966186,0.1373671233730079,0.2266786376344053,,
982.0,2021-10-01,Zeeland,-0.65136486557837,,-0.9007937248966186,0.0,-1.5053621895354865,,
983.0,2021-10-01,Zuid-Holland,0.775949928244302,-0.1475557288318591,0.0224397013319442,0.9760088877102304,1.487081592756217,,
984.0,2021-11-01,Drenthe,-0.65136486557837,,-0.9007937248966186,0.0,-1.0521706297180344,,
985.0,2021-11-01,Flevoland,-0.2121910828637017,,-0.6699853683394779,0.0,-0.9524340992609523,,
986.0,2021-11-01,Friesland,-0.8709517569357041,-0.6866699559605512,-0.6699853683394779,0.0,-0.6815982209571082,,
987.0,2021-11-01,Gelderland,0.9955368196016362,1.200229838989871,0.4840564144462256,-0.6872851265576272,0.9589488557843924,,
988.0,2021-11-01,Groningen,0.1171892541722995,0.1220013847324868,0.4840564144462256,0.0,-1.0289073219540792,,
989.0,2021-11-01,Limburg,0.4465695912083007,0.9306727254255248,0.4840564144462256,-2.598615973946317,0.0075417125728072,,
990.0,2021-11-01,Noord-Brabant,0.775949928244302,1.200229838989871,0.4840564144462256,0.0,1.359605384092034,,
991.0,2021-11-01,Noord-Holland,1.2151237109589703,0.3915584982968328,0.253248057889085,2.276286747155494,1.0743410235384998,,
992.0,2021-11-01,Overijssel,-0.5415714198997029,0.3915584982968328,0.0224397013319442,0.0,0.1062752550472887,,
993.0,2021-11-01,Utrecht,0.8857433739229691,0.9306727254255248,-0.2083686552251964,0.1373671233730079,0.2266786376344053,,
994.0,2021-11-01,Zeeland,-0.3219845285423687,,0.0224397013319442,0.0,-1.5053621895354865,,
995.0,2021-11-01,Zuid-Holland,1.4347106023163043,0.3915584982968328,0.4840564144462256,0.9760088877102304,1.487081592756217,,
996.0,2021-12-01,Drenthe,-0.5415714198997029,,-1.5932187945680407,0.0,-1.0521706297180344,,
997.0,2021-12-01,Flevoland,-0.2121910828637017,,-1.3624104380109,0.0,-0.9524340992609523,,
998.0,2021-12-01,Friesland,-0.5415714198997029,-0.4171128423962051,-1.1316020814537593,0.0,-0.6815982209571082,,
999.0,2021-12-01,Gelderland,0.4465695912083007,0.1220013847324868,-0.2083686552251964,-0.6872851265576272,0.9589488557843924,,
1000.0,2021-12-01,Groningen,0.3367761455296337,-0.4171128423962051,0.4840564144462256,0.0,-1.0289073219540792,,
1001.0,2021-12-01,Limburg,0.1171892541722995,0.1220013847324868,-0.6699853683394779,-2.598615973946317,0.0075417125728072,,
1002.0,2021-12-01,Noord-Brabant,0.5563630368869679,0.3915584982968328,-0.4391770117823371,0.0,1.359605384092034,,
1003.0,2021-12-01,Noord-Holland,1.1053302652803032,0.1220013847324868,-0.2083686552251964,2.276286747155494,1.0743410235384998,,
1004.0,2021-12-01,Overijssel,-0.3219845285423687,-0.4171128423962051,-0.6699853683394779,0.0,0.1062752550472887,,
1005.0,2021-12-01,Utrecht,0.5563630368869679,0.3915584982968328,-0.9007937248966186,0.1373671233730079,0.2266786376344053,,
1006.0,2021-12-01,Zeeland,-0.2121910828637017,,-0.4391770117823371,0.0,-1.5053621895354865,,
1007.0,2021-12-01,Zuid-Holland,1.1053302652803032,0.3915584982968328,0.0224397013319442,0.9760088877102304,1.487081592756217,,
1008.0,2022-01-01,Drenthe,-0.8709517569357041,,-0.6699853683394779,0.0,-1.0521706297180344,,
1009.0,2022-01-01,Flevoland,-0.4317779742210358,,-0.2083686552251964,0.0,-0.9524340992609523,,
1010.0,2022-01-01,Friesland,-0.8709517569357041,-0.4171128423962051,0.0224397013319442,0.0,-0.6815982209571082,,
1011.0,2022-01-01,Gelderland,0.4465695912083007,1.200229838989871,1.176481484117648,-0.6872851265576272,0.9589488557843924,,
1012.0,2022-01-01,Groningen,-0.3219845285423687,-0.1475557288318591,1.4072898406747885,0.0,-1.0289073219540792,,
1013.0,2022-01-01,Limburg,0.1171892541722995,0.9306727254255248,0.4840564144462256,-2.598615973946317,0.0075417125728072,,
1014.0,2022-01-01,Noord-Brabant,0.666156482565635,1.7393440661185628,1.176481484117648,0.0,1.359605384092034,,
1015.0,2022-01-01,Noord-Holland,0.8857433739229691,0.6611156118611788,0.9456731275605073,2.276286747155494,1.0743410235384998,,
1016.0,2022-01-01,Overijssel,-0.65136486557837,0.6611156118611788,0.253248057889085,0.0,0.1062752550472887,,
1017.0,2022-01-01,Utrecht,0.5563630368869679,1.200229838989871,0.4840564144462256,0.1373671233730079,0.2266786376344053,,
1018.0,2022-01-01,Zeeland,-0.2121910828637017,,0.9456731275605073,0.0,-1.5053621895354865,,
1019.0,2022-01-01,Zuid-Holland,1.2151237109589703,1.200229838989871,1.176481484117648,0.9760088877102304,1.487081592756217,,
1020.0,2022-02-01,Drenthe,-1.2003320939717053,,-1.3624104380109,0.0,-1.0521706297180344,,
1021.0,2022-02-01,Flevoland,-0.8709517569357041,,-0.9007937248966186,0.0,-0.9524340992609523,,
1022.0,2022-02-01,Friesland,-1.2003320939717053,-0.9562270695248972,-0.6699853683394779,0.0,-0.6815982209571082,,
1023.0,2022-02-01,Gelderland,-0.2121910828637017,-0.4171128423962051,-0.2083686552251964,-0.6872851265576272,0.9589488557843924,,
1024.0,2022-02-01,Groningen,-0.65136486557837,-0.9562270695248972,0.4840564144462256,0.0,-1.0289073219540792,,
1025.0,2022-02-01,Limburg,-0.65136486557837,-0.9562270695248972,-0.9007937248966186,-2.598615973946317,0.0075417125728072,,
1026.0,2022-02-01,Noord-Brabant,-0.1023976371850346,-0.1475557288318591,-0.4391770117823371,0.0,1.359605384092034,,
1027.0,2022-02-01,Noord-Holland,0.2269826998509666,-0.1475557288318591,0.253248057889085,2.276286747155494,1.0743410235384998,,
1028.0,2022-02-01,Overijssel,-1.0905386482930384,-1.2257841830892433,-0.6699853683394779,0.0,0.1062752550472887,,
1029.0,2022-02-01,Utrecht,-0.2121910828637017,-0.4171128423962051,-0.4391770117823371,0.1373671233730079,0.2266786376344053,,
1030.0,2022-02-01,Zeeland,-0.9807452026143711,,-0.6699853683394779,0.0,-1.5053621895354865,,
1031.0,2022-02-01,Zuid-Holland,0.4465695912083007,-0.4171128423962051,0.253248057889085,0.9760088877102304,1.487081592756217,,
1032.0,2022-03-01,Drenthe,-0.761158311257037,,0.9456731275605073,0.0,-1.0521706297180344,,
1033.0,2022-03-01,Flevoland,-0.761158311257037,,1.86890655378907,0.0,-0.9524340992609523,,
1034.0,2022-03-01,Friesland,-0.761158311257037,1.7393440661185628,2.0997149103462105,0.0,-0.6815982209571082,,
1035.0,2022-03-01,Gelderland,0.666156482565635,2.0089011796829093,2.7921399800176325,-0.6872851265576272,0.9589488557843924,,
1036.0,2022-03-01,Groningen,0.0073958084936324,2.0089011796829093,3.0229483365747734,0.0,-1.0289073219540792,,
1037.0,2022-03-01,Limburg,0.4465695912083007,2.278458293247255,3.0229483365747734,-2.598615973946317,0.0075417125728072,,
1038.0,2022-03-01,Noord-Brabant,0.775949928244302,2.8175725203759474,2.7921399800176325,0.0,1.359605384092034,,
1039.0,2022-03-01,Noord-Holland,0.9955368196016362,2.548015406811601,2.561331623460492,2.276286747155494,1.0743410235384998,,
